Indicator Name,Value
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",4013016.57941786
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",5939549.60326561
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",8534252.62228575
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",3400058.74447045
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",3681235.09193697
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",2401605.12342426
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",11813591.2199303
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",11938162.577438
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",40827108.0875674
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1122420.97199678
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",3000764.86172731
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",101051083.889695
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",82879481.2885249
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",154006195.263045
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",18641940.7157065
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",144835748.680708
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",307091703.383212
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",292352625.49623
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",452877944.004915
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",669000000
"Outward Direct Investment Positions, Derived",13624882219.7172
"Outward Direct Investment Positions, Derived",16981641566.6751
"Outward Direct Investment Positions, Derived",66619169053.9631
"Outward Direct Investment Positions, Derived",42231684877.585
"Outward Direct Investment Positions, Derived",71677129874.4316
"Outward Direct Investment Positions, Derived",66461684914.568
"Outward Direct Investment Positions, Derived",70477038500.0059
"Outward Direct Investment Positions, Derived",71561176711.1354
"Outward Direct Investment Positions, Derived",85688440647.4381
"Outward Direct Investment Positions, Derived",83699274715.4614
"Outward Direct Investment Positions, Derived",78409703864.7009
"Outward Direct Investment Positions, Derived",77673754341.4042
Outward Direct Investment Positions,33238000000
Outward Direct Investment Positions,34074000000
Outward Direct Investment Positions,32629000000
Outward Direct Investment Positions,34750000000
Outward Direct Investment Positions,35244000000
Outward Direct Investment Positions,32564000000
Outward Direct Investment Positions,31263000000
Outward Direct Investment Positions,33285000000
Inward Debt Instruments Liabilities Positions (Gross),74425000000
Inward Debt Instruments Liabilities Positions (Gross),38933000000
Inward Debt Instruments Liabilities Positions (Gross),29546000000
Inward Debt Instruments Liabilities Positions (Gross),20601000000
Inward Debt Instruments Liabilities Positions (Gross),29478000000
Inward Debt Instruments Liabilities Positions (Gross),33669000000
Inward Debt Instruments Liabilities Positions (Gross),28613000000
Inward Debt Instruments Liabilities Positions (Gross),44863000000
Inward Debt Instruments Liabilities Positions (Gross),43674000000
Inward Debt Instruments Liabilities Positions (Gross),47361000000
Inward Debt Instruments Liabilities Positions (Gross),72084000000
Inward Debt Instruments Liabilities Positions (Gross),90629000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,394759000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,457996000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,471375000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,471463000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,453016000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,498711000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,517887000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,577319000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,605002000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,515843000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,486566000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,524654000000
Inward Direct Investment Positions,17656000000
Inward Direct Investment Positions,14282000000
Inward Direct Investment Positions,10729000000
Inward Direct Investment Positions,12136000000
Inward Direct Investment Positions,14592000000
Inward Direct Investment Positions,12722000000
Inward Direct Investment Positions,13319000000
Inward Direct Investment Positions,13288000000
Inward Direct Investment Positions,21994000000
Inward Direct Investment Positions,13568000000
Inward Direct Investment Positions,24649000000
Inward Direct Investment Positions,27059000000
Outward Debt Instruments Assets Positions (Gross),23142000000
Outward Debt Instruments Assets Positions (Gross),27652000000
Outward Debt Instruments Assets Positions (Gross),33611000000
Outward Debt Instruments Assets Positions (Gross),34082000000
Outward Debt Instruments Assets Positions (Gross),32460000000
Outward Debt Instruments Assets Positions (Gross),31940000000
Outward Debt Instruments Assets Positions (Gross),31839000000
Outward Debt Instruments Assets Positions (Gross),46263000000
Outward Debt Instruments Assets Positions (Gross),41835000000
Outward Debt Instruments Assets Positions (Gross),41016000000
Outward Debt Instruments Assets Positions (Gross),45129000000
Outward Debt Instruments Assets Positions (Gross),127385000000
Outward Debt Instruments Positions (Net),2778000000
Outward Debt Instruments Positions (Net),-1909000000
Outward Debt Instruments Positions (Net),-2043000000
Outward Debt Instruments Positions (Net),-5578000000
Outward Debt Instruments Positions (Net),-8167000000
Outward Debt Instruments Positions (Net),-9467000000
Outward Debt Instruments Positions (Net),-12674000000
Outward Debt Instruments Positions (Net),815000000
Outward Debt Instruments Positions (Net),958000000
Outward Debt Instruments Positions (Net),3235000000
Outward Debt Instruments Positions (Net),-5644000000
Outward Debt Instruments Positions (Net),-41114000000
Outward Debt Positions (Net): Resident Financial Intermediaries,4658000000
Outward Debt Positions (Net): Resident Financial Intermediaries,3762000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-2347000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-6420000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-52505000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-70877000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-74882000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-87825000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-93994000000
Outward Debt Positions (Net): Resident Financial Intermediaries,18844000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-34072000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-73630000000
Outward Equity Positions (Net),136588000000
Outward Equity Positions (Net),156397000000
Outward Equity Positions (Net),171744000000
Outward Equity Positions (Net),176541000000
Outward Equity Positions (Net),206928000000
Outward Equity Positions (Net),192415000000
Outward Equity Positions (Net),175898000000
Outward Equity Positions (Net),255716000000
Outward Equity Positions (Net),188370000000
Outward Equity Positions (Net),339117000000
Outward Equity Positions (Net),214220000000
Outward Equity Positions (Net),818982000000
"Inward Debt Instruments Liabilities Positions (Gross), Derived",398579302107.131
"Inward Debt Instruments Liabilities Positions (Gross), Derived",379448087434.749
"Inward Debt Instruments Liabilities Positions (Gross), Derived",442819809956.362
"Inward Debt Instruments Liabilities Positions (Gross), Derived",423822585213.383
"Inward Debt Instruments Liabilities Positions (Gross), Derived",444607515613.623
"Inward Debt Instruments Liabilities Positions (Gross), Derived",767348030991.807
"Inward Debt Instruments Liabilities Positions (Gross), Derived",569778102378.355
"Inward Debt Instruments Liabilities Positions (Gross), Derived",583503531547.73
"Inward Debt Instruments Liabilities Positions (Gross), Derived",640371922946.928
"Inward Debt Instruments Liabilities Positions (Gross), Derived",598053891913.826
"Inward Debt Instruments Liabilities Positions (Gross), Derived",647188988080.221
"Inward Debt Instruments Liabilities Positions (Gross), Derived",643413798471.302
Inward Debt Instruments Liabilities Positions (Gross),757650000000
Inward Debt Instruments Liabilities Positions (Gross),773214000000
Inward Debt Instruments Liabilities Positions (Gross),806054000000
Inward Debt Instruments Liabilities Positions (Gross),826131000000
Inward Debt Instruments Liabilities Positions (Gross),873515000000
Inward Debt Instruments Liabilities Positions (Gross),945814000000
Inward Debt Instruments Liabilities Positions (Gross),1044587000000
Inward Debt Instruments Liabilities Positions (Gross),1099399000000
Inward Debt Instruments Liabilities Positions (Gross),1080474000000
Inward Debt Instruments Liabilities Positions (Gross),1014475000000
Inward Debt Instruments Liabilities Positions (Gross),1020861000000
Inward Debt Instruments Liabilities Positions (Gross),1014252000000
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",60261538712.7765
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",97944955234.9725
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",115380054975.528
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",115293747769.802
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",98713829317.852
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",74070385137.4713
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",62121885475.1149
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",7676912930.51892
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",60218627756.7378
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",82085328326.6801
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",83712291836.0219
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",104350094425.484
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,478771000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,490452000000
